name,bus0,bus1,c_nfkm,cables,frequency,from_relation,i_th_max_a,length,length_m,num_parallel,operator,osm_name,r_ohmkm,ref,s_nom,type,voltage,wires,wkt_srid_4326,x_ohmkm
729,109,451,13.7,3.0,50.0,1082817.0,2.6,8.291,8291.0,1.0,Amprion,Witten West,0.025,,1711.26619788,Al/St 240/40 4-bundle 380.0,380000.0,4.0,"SRID=4326;LINESTRING(7.31318284290137 51.4466113896128,7.41658261384975 51.4607823586596)",0.25
730,119,453,13.7,3.0,50.0,1082945.0,2.6,60.217,60217.0,1.0,Amprion,Selhausen West,0.025,,1711.26619788,Al/St 240/40 4-bundle 380.0,380000.0,4.0,"SRID=4326;LINESTRING(6.45655246642153 50.8713380368705,6.53303653131644 50.3922427776709)",0.25
731,100,453,13.7,3.0,50.0,1082945.0,2.6,58.563,58563.0,1.0,Amprion,Selhausen West,0.025,,1711.26619788,Al/St 240/40 4-bundle 380.0,380000.0,4.0,"SRID=4326;LINESTRING(6.47473977006816 49.9224692993999,6.53303653131644 50.3922427776709)",0.25
732,452,453,13.7,3.0,50.0,1082945.0,2.6,0.344,344.0,1.0,Amprion,Selhausen West,0.025,,1711.26619788,Al/St 240/40 4-bundle 380.0,380000.0,4.0,"SRID=4326;LINESTRING(6.53175001008574 50.39005126464,6.53303653131644 50.3922427776709)",0.25
733,124,454,13.7,3.0,50.0,1082950.0,2.6,0.376,376.0,1.0,Amprion,Neurath 2b,0.025,,1711.26619788,Al/St 240/40 4-bundle 380.0,380000.0,4.0,"SRID=4326;LINESTRING(6.61240231530956 51.0359242594819,6.60879226770999 51.0346787720857)",0.25
734,125,454,13.7,3.0,50.0,1082950.0,2.6,35.531,35531.0,1.0,Amprion,Neurath 2b,0.025,,1711.26619788,Al/St 240/40 4-bundle 380.0,380000.0,4.0,"SRID=4326;LINESTRING(6.96568442352005 51.0693295322353,6.60879226770999 51.0346787720857)",0.25
735,131,454,13.7,3.0,50.0,1082950.0,2.6,0.226,226.0,1.0,Amprion,Neurath 2b,0.025,,1711.26619788,Al/St 240/40 4-bundle 380.0,380000.0,4.0,"SRID=4326;LINESTRING(6.80109333956604 51.1225390518584,6.60879226770999 51.0346787720857)",0.25
736,455,456,13.7,3.0,50.0,1082951.0,2.6,13.64,13640.0,1.0,Amprion,Meerbusch West,0.025,,1711.26619788,Al/St 240/40 4-bundle 380.0,380000.0,4.0,"SRID=4326;LINESTRING(6.80890624663756 51.2686075940546,6.72033167479422 51.3441235773954)",0.25
737,173,456,13.7,3.0,50.0,1082951.0,2.6,16.533,16533.0,1.0,Amprion,Meerbusch West,0.025,,1711.26619788,Al/St 240/40 4-bundle 380.0,380000.0,4.0,"SRID=4326;LINESTRING(6.62284323546559 51.258713368098,6.72033167479422 51.3441235773954)",0.25
738,184,456,13.7,3.0,50.0,1082951.0,2.6,23.236,23236.0,1.0,Amprion,Meerbusch West,0.025,,1711.26619788,Al/St 240/40 4-bundle 380.0,380000.0,4.0,"SRID=4326;LINESTRING(6.61738109142906 51.4757909635544,6.72033167479422 51.3441235773954)",0.25
739,452,453,13.7,3.0,50.0,1082968.0,2.6,0.341,341.0,1.0,Amprion,Selhausen Ost,0.025,,1711.26619788,Al/St 240/40 4-bundle 380.0,380000.0,4.0,"SRID=4326;LINESTRING(6.53175001008574 50.39005126464,6.53303653131644 50.3922427776709)",0.25
740,119,453,13.7,3.0,50.0,1082968.0,2.6,60.217,60217.0,1.0,Amprion,Selhausen Ost,0.025,,1711.26619788,Al/St 240/40 4-bundle 380.0,380000.0,4.0,"SRID=4326;LINESTRING(6.45655246642153 50.8713380368705,6.53303653131644 50.3922427776709)",0.25
741,100,453,13.7,3.0,50.0,1082968.0,2.6,58.563,58563.0,1.0,Amprion,Selhausen Ost,0.025,,1711.26619788,Al/St 240/40 4-bundle 380.0,380000.0,4.0,"SRID=4326;LINESTRING(6.47473977006816 49.9224692993999,6.53303653131644 50.3922427776709)",0.25
742,144,457,11.5,3.0,50.0,1082978.0,1.3,11.605,11605.0,1.0,Amprion,Hochlarmark West,0.08,,495.366530965,Al/St 240/40 2-bundle 220.0,220000.0,2.0,"SRID=4326;LINESTRING(7.17937912538938 51.4722019484347,7.13937473425833 51.5608313916517)",0.32
743,140,457,11.5,3.0,50.0,1082978.0,1.3,10.574,10574.0,1.0,Amprion,Hochlarmark West,0.08,,495.366530965,Al/St 240/40 2-bundle 220.0,220000.0,2.0,"SRID=4326;LINESTRING(7.2640834625924 51.5735734103802,7.13937473425833 51.5608313916517)",0.32
744,87_220kV,457,11.5,3.0,50.0,1082978.0,1.3,17.383,17383.0,1.0,Amprion,Hochlarmark West,0.08,,495.366530965,Al/St 240/40 2-bundle 220.0,220000.0,2.0,"SRID=4326;LINESTRING(7.06030699176008 51.6964760130648,7.13937473425833 51.5608313916517)",0.32
745,165_220kV,458_220kV,11.5,3.0,50.0,1082988.0,1.3,76.723,76723.0,1.0,Amprion,Haarstrang Ost,0.08,,495.366530965,Al/St 240/40 2-bundle 220.0,220000.0,2.0,"SRID=4326;LINESTRING(7.70831848872651 51.6762033088437,7.41946378046051 51.4575100936229)",0.32
746,141,458_220kV,11.5,3.0,50.0,1082988.0,1.3,12.092,12092.0,1.0,Amprion,Haarstrang Ost,0.08,,495.366530965,Al/St 240/40 2-bundle 220.0,220000.0,2.0,"SRID=4326;LINESTRING(7.2789471130269 51.4722816773138,7.41946378046051 51.4575100936229)",0.32
747,450_220kV,458_220kV,11.5,3.0,50.0,1082988.0,1.3,0.14,140.0,1.0,Amprion,Haarstrang Ost,0.08,,495.366530965,Al/St 240/40 2-bundle 220.0,220000.0,2.0,"SRID=4326;LINESTRING(7.41670791195847 51.4570521583476,7.41946378046051 51.4575100936229)",0.32
748,106_220kV,460,11.5,3.0,50.0,1082991.0,1.3,5.295,5295.0,1.0,Amprion,Welper Ost,0.08,,495.366530965,Al/St 240/40 2-bundle 220.0,220000.0,2.0,"SRID=4326;LINESTRING(7.16721460965932 51.3899067582106,7.17920262035811 51.4218244823956)",0.32
749,144,460,11.5,3.0,50.0,1082991.0,1.3,6.85,6850.0,1.0,Amprion,Welper Ost,0.08,,495.366530965,Al/St 240/40 2-bundle 220.0,220000.0,2.0,"SRID=4326;LINESTRING(7.17937912538938 51.4722019484347,7.17920262035811 51.4218244823956)",0.32
750,459,460,11.5,3.0,50.0,1082991.0,1.3,1.686,1686.0,1.0,Amprion,Welper Ost,0.08,,495.366530965,Al/St 240/40 2-bundle 220.0,220000.0,2.0,"SRID=4326;LINESTRING(7.19597933005019 51.4115753148661,7.17920262035811 51.4218244823956)",0.32
751,199,462,5.75,3.0,50.0,1082993.0,0.65,9.879,9879.0,0.5,Amprion,Elmenhorst Süd,0.16,,247.683265482,Al/St 240/40 2-bundle 220.0,220000.0,1.0,"SRID=4326;LINESTRING(7.44506930371379 51.6185000869374,7.34371334412713 51.6131049439167)",0.64
752,140,462,5.75,3.0,50.0,1082993.0,0.65,7.666,7666.0,0.5,Amprion,Elmenhorst Süd,0.16,,247.683265482,Al/St 240/40 2-bundle 220.0,220000.0,1.0,"SRID=4326;LINESTRING(7.2640834625924 51.5735734103802,7.34371334412713 51.6131049439167)",0.64
753,461,462,5.75,3.0,50.0,1082993.0,0.65,1.719,1719.0,0.5,Amprion,Elmenhorst Süd,0.16,,247.683265482,Al/St 240/40 2-bundle 220.0,220000.0,1.0,"SRID=4326;LINESTRING(7.32427958320741 51.6213874676194,7.34371334412713 51.6131049439167)",0.64
754,461,462,5.75,3.0,50.0,1082995.0,0.65,1.719,1719.0,0.5,Amprion,Cappenberg Nord,0.16,,247.683265482,Al/St 240/40 2-bundle 220.0,220000.0,1.0,"SRID=4326;LINESTRING(7.32427958320741 51.6213874676194,7.34371334412713 51.6131049439167)",0.64
755,165_220kV,462,5.75,3.0,50.0,1082995.0,0.65,29.538,29538.0,0.5,Amprion,Cappenberg Nord,0.16,,247.683265482,Al/St 240/40 2-bundle 220.0,220000.0,1.0,"SRID=4326;LINESTRING(7.70831848872651 51.6762033088437,7.34371334412713 51.6131049439167)",0.64
756,140,462,5.75,3.0,50.0,1082995.0,0.65,7.656,7656.0,0.5,Amprion,Cappenberg Nord,0.16,,247.683265482,Al/St 240/40 2-bundle 220.0,220000.0,1.0,"SRID=4326;LINESTRING(7.2640834625924 51.5735734103802,7.34371334412713 51.6131049439167)",0.64
757,184_220kV,463,5.75,3.0,50.0,1083000.0,0.65,21.12,21120.0,0.5,Amprion,Utfort West,0.16,,247.683265482,Al/St 240/40 2-bundle 220.0,220000.0,1.0,"SRID=4326;LINESTRING(6.61738109142906 51.4757909635544,6.52272548882226 51.3224954692993)",0.64
758,153,463,5.75,3.0,50.0,1083000.0,0.65,22.758,22758.0,0.5,Amprion,Utfort West,0.16,,247.683265482,Al/St 240/40 2-bundle 220.0,220000.0,1.0,"SRID=4326;LINESTRING(6.33006858948983 51.2429161503794,6.52272548882226 51.3224954692993)",0.64
759,176,463,5.75,3.0,50.0,1083000.0,0.65,3.463,3463.0,0.5,Amprion,Utfort West,0.16,,247.683265482,Al/St 240/40 2-bundle 220.0,220000.0,1.0,"SRID=4326;LINESTRING(6.54240844257145 51.2994458149911,6.52272548882226 51.3224954692993)",0.64
760,117_220kV,465,11.5,3.0,50.0,1083936.0,1.3,6.532,6532.0,1.0,Amprion,Godorf Ost,0.08,,495.366530965,Al/St 240/40 2-bundle 220.0,220000.0,2.0,"SRID=4326;LINESTRING(6.97257742700703 50.795693017514,6.92909269080674 50.8441529722133)",0.32
761,464,465,11.5,3.0,50.0,1083936.0,1.3,3.015,3015.0,1.0,Amprion,Godorf Ost,0.08,,495.366530965,Al/St 240/40 2-bundle 220.0,220000.0,2.0,"SRID=4326;LINESTRING(6.96330545403678 50.8337629177582,6.92909269080674 50.8441529722133)",0.32
762,134,465,11.5,3.0,50.0,1083936.0,1.3,17.868,17868.0,1.0,Amprion,Godorf Ost,0.08,,495.366530965,Al/St 240/40 2-bundle 220.0,220000.0,2.0,"SRID=4326;LINESTRING(6.80461158012622 50.9662452961379,6.92909269080674 50.8441529722133)",0.32
763,466,467,11.5,3.0,50.0,1083940.0,1.3,0.1,100.0,1.0,Amprion,Gremberghoven Ost,0.08,,495.366530965,Al/St 240/40 2-bundle 220.0,220000.0,2.0,"SRID=4326;LINESTRING(7.09582671880563 50.8268716757217,7.09435790958289 50.8269670893312)",0.32
764,150,467,11.5,3.0,50.0,1083940.0,1.3,12.128,12128.0,1.0,Amprion,Gremberghoven Ost,0.08,,495.366530965,Al/St 240/40 2-bundle 220.0,220000.0,2.0,"SRID=4326;LINESTRING(7.0473845241055 50.9055286094924,7.09435790958289 50.8269670893312)",0.32
765,149,467,11.5,3.0,50.0,1083940.0,1.3,8.449,8449.0,1.0,Amprion,Gremberghoven Ost,0.08,,495.366530965,Al/St 240/40 2-bundle 220.0,220000.0,2.0,"SRID=4326;LINESTRING(7.19316578267403 50.798335064694,7.09435790958289 50.8269670893312)",0.32
766,105_220kV,469,5.75,3.0,50.0,1167322.0,0.65,10.851,10851.0,0.5,Amprion,Wesel Ost,0.16,,247.683265482,Al/St 240/40 2-bundle 220.0,220000.0,1.0,"SRID=4326;LINESTRING(6.68078798893986 51.6462959356851,6.65066741434228 51.5537022721424)",0.64
767,468,469,5.75,3.0,50.0,1167322.0,0.65,5.443,5443.0,0.5,Amprion,Wesel Ost,0.16,,247.683265482,Al/St 240/40 2-bundle 220.0,220000.0,1.0,"SRID=4326;LINESTRING(6.57729057687864 51.5563911802085,6.65066741434228 51.5537022721424)",0.64
768,184_220kV,469,5.75,3.0,50.0,1167322.0,0.65,9.235,9235.0,0.5,Amprion,Wesel Ost,0.16,,247.683265482,Al/St 240/40 2-bundle 220.0,220000.0,1.0,"SRID=4326;LINESTRING(6.61738109142906 51.4757909635544,6.65066741434228 51.5537022721424)",0.64
769,110,470,13.7,3.0,50.0,1547589.0,2.6,14.875,14875.0,1.0,Amprion,Uentrop Nord,0.025,,1711.26619788,Al/St 240/40 4-bundle 380.0,380000.0,4.0,"SRID=4326;LINESTRING(7.99288723332679 51.6837077155955,7.82599043340792 51.7500675542728)",0.25
770,90,470,13.7,3.0,50.0,1547589.0,2.6,42.332,42332.0,1.0,Amprion,Uentrop Nord,0.025,,1711.26619788,Al/St 240/40 4-bundle 380.0,380000.0,4.0,"SRID=4326;LINESTRING(7.54571772261949 51.9703244223875,7.82599043340792 51.7500675542728)",0.25
771,165,470,13.7,3.0,50.0,1547589.0,2.6,12.433,12433.0,1.0,Amprion,Uentrop Nord,0.025,,1711.26619788,Al/St 240/40 4-bundle 380.0,380000.0,4.0,"SRID=4326;LINESTRING(7.70831848872651 51.6762033088437,7.82599043340792 51.7500675542728)",0.25
772,464,471,11.5,3.0,50.0,1548410.0,1.3,3.03,3030.0,1.0,Amprion,Olefin West,0.08,,495.366530965,Al/St 240/40 2-bundle 220.0,220000.0,2.0,"SRID=4326;LINESTRING(6.96330545403678 50.8337629177582,6.9289790539233 50.84381694694)",0.32
773,134,471,11.5,3.0,50.0,1548410.0,1.3,17.906,17906.0,1.0,Amprion,Olefin West,0.08,,495.366530965,Al/St 240/40 2-bundle 220.0,220000.0,2.0,"SRID=4326;LINESTRING(6.80461158012622 50.9662452961379,6.9289790539233 50.84381694694)",0.32
774,117_220kV,471,11.5,3.0,50.0,1548410.0,1.3,6.494,6494.0,1.0,Amprion,Olefin West,0.08,,495.366530965,Al/St 240/40 2-bundle 220.0,220000.0,2.0,"SRID=4326;LINESTRING(6.97257742700703 50.795693017514,6.9289790539233 50.84381694694)",0.32
775,472,473,13.7,3.0,50.0,1610621.0,2.6,13.579,13579.0,1.0,Amprion,Gersteinwerk Ost,0.025,,1711.26619788,Al/St 240/40 4-bundle 380.0,380000.0,4.0,"SRID=4326;LINESTRING(7.9939591196577 51.823095434189,7.83402074322725 51.7550403464858)",0.25
776,110,473,13.7,3.0,50.0,1610621.0,2.6,14.635,14635.0,1.0,Amprion,Gersteinwerk Ost,0.025,,1711.26619788,Al/St 240/40 4-bundle 380.0,380000.0,4.0,"SRID=4326;LINESTRING(7.99288723332679 51.6837077155955,7.83402074322725 51.7550403464858)",0.25
777,165,473,13.7,3.0,50.0,1610621.0,2.6,13.222,13222.0,1.0,Amprion,Gersteinwerk Ost,0.025,,1711.26619788,Al/St 240/40 4-bundle 380.0,380000.0,4.0,"SRID=4326;LINESTRING(7.70831848872651 51.6762033088437,7.83402074322725 51.7550403464858)",0.25
778,474,475,11.5,3.0,50.0,1631562.0,1.3,0.797,797.0,1.0,TenneT,Leitung 2010/2023,0.08,1,495.366530965,Al/St 240/40 2-bundle 220.0,220000.0,2.0,"SRID=4326;LINESTRING(9.14517687189382 52.8532464360106,9.13794792584036 52.8470269944345)",0.32
779,201_220kV,475,11.5,3.0,50.0,1631562.0,1.3,33.866,33866.0,1.0,TenneT,Leitung 2010/2023,0.08,1,495.366530965,Al/St 240/40 2-bundle 220.0,220000.0,2.0,"SRID=4326;LINESTRING(9.25103425143703 53.1144323051271,9.13794792584036 52.8470269944345)",0.32
780,2_220kV,475,11.5,3.0,50.0,1631562.0,1.3,42.718,42718.0,1.0,TenneT,Leitung 2010/2023,0.08,1,495.366530965,Al/St 240/40 2-bundle 220.0,220000.0,2.0,"SRID=4326;LINESTRING(9.11321007472722 52.5438533223737,9.13794792584036 52.8470269944345)",0.32
781,265,477,5.75,3.0,50.0,1633668.0,0.65,28.125,28125.0,0.5,Amprion,Halle West,0.16,,247.683265482,Al/St 240/40 2-bundle 220.0,220000.0,1.0,"SRID=4326;LINESTRING(8.10495957410199 52.2642613740358,8.33466775124759 52.07052004268)",0.64
782,476,477,5.75,3.0,50.0,1633668.0,0.65,1.188,1188.0,0.5,Amprion,Halle West,0.16,,247.683265482,Al/St 240/40 2-bundle 220.0,220000.0,1.0,"SRID=4326;LINESTRING(8.31888925383353 52.0660374597241,8.33466775124759 52.07052004268)",0.64
783,157_220kV,477,5.75,3.0,50.0,1633668.0,0.65,18.526,18526.0,0.5,Amprion,Halle West,0.16,,247.683265482,Al/St 240/40 2-bundle 220.0,220000.0,1.0,"SRID=4326;LINESTRING(8.364229530696 51.9271204904611,8.33466775124759 52.07052004268)",0.64
784,136,478,13.7,3.0,50.0,1703254.0,2.6,4.089,4089.0,1.0,Amprion,Geithe West,0.025,,1711.26619788,Al/St 240/40 4-bundle 380.0,380000.0,4.0,"SRID=4326;LINESTRING(7.93077008561427 51.6729710197069,7.9818783185962 51.6766515664854)",0.25
785,110,478,13.7,3.0,50.0,1703254.0,2.6,1.127,1127.0,1.0,Amprion,Geithe West,0.025,,1711.26619788,Al/St 240/40 4-bundle 380.0,380000.0,4.0,"SRID=4326;LINESTRING(7.99288723332679 51.6837077155955,7.9818783185962 51.6766515664854)",0.25
786,253,478,13.7,3.0,50.0,1703254.0,2.6,0.243,243.0,1.0,Amprion,Geithe West,0.025,,1711.26619788,Al/St 240/40 4-bundle 380.0,380000.0,4.0,"SRID=4326;LINESTRING(7.98122159643085 51.6735262619046,7.9818783185962 51.6766515664854)",0.25
787,226,480,5.75,3.0,50.0,1740849.0,0.65,13.34,13340.0,0.5,TenneT,Leitung 2030/2001,0.16,2030/2001,247.683265482,Al/St 240/40 2-bundle 220.0,220000.0,1.0,"SRID=4326;LINESTRING(9.79733602695253 52.0008392513306,9.8524162497002 51.8987652474175)",0.64
788,479,480,5.75,3.0,50.0,1740849.0,0.65,5.244,5244.0,0.5,TenneT,Leitung 2030/2001,0.16,2030/2001,247.683265482,Al/St 240/40 2-bundle 220.0,220000.0,1.0,"SRID=4326;LINESTRING(9.92382983732643 51.8975617615529,9.8524162497002 51.8987652474175)",0.64
789,259,480,5.75,3.0,50.0,1740849.0,0.65,30.649,30649.0,0.5,TenneT,Leitung 2030/2001,0.16,2030/2001,247.683265482,Al/St 240/40 2-bundle 220.0,220000.0,1.0,"SRID=4326;LINESTRING(9.85139357253472 51.6491352399809,9.8524162497002 51.8987652474175)",0.64
790,259,480,5.75,3.0,50.0,1740852.0,0.65,30.65,30650.0,0.5,TenneT,Leitung 2001,0.16,2001,247.683265482,Al/St 240/40 2-bundle 220.0,220000.0,1.0,"SRID=4326;LINESTRING(9.85139357253472 51.6491352399809,9.8524162497002 51.8987652474175)",0.64
791,479,480,5.75,3.0,50.0,1740852.0,0.65,5.244,5244.0,0.5,TenneT,Leitung 2001,0.16,2001,247.683265482,Al/St 240/40 2-bundle 220.0,220000.0,1.0,"SRID=4326;LINESTRING(9.92382983732643 51.8975617615529,9.8524162497002 51.8987652474175)",0.64
792,6,480,5.75,3.0,50.0,1740852.0,0.65,61.001,61001.0,0.5,TenneT,Leitung 2001,0.16,2001,247.683265482,Al/St 240/40 2-bundle 220.0,220000.0,1.0,"SRID=4326;LINESTRING(9.91814864613865 52.3799963125719,9.8524162497002 51.8987652474175)",0.64
793,301,481,13.7,3.0,50.0,2318069.0,2.6,76.464,76464.0,1.0,,Leitung 3019/3026/3027,0.025,3019;3026;3027,1711.26619788,Al/St 240/40 4-bundle 380.0,380000.0,4.0,"SRID=4326;LINESTRING(10.2358631058452 52.2934595399896,9.4136812208929 52.0274828920508)",0.25
794,3,481,13.7,3.0,50.0,2318069.0,2.6,1.614,1614.0,1.0,,Leitung 3019/3026/3027,0.025,3019;3026;3027,1711.26619788,Al/St 240/40 4-bundle 380.0,380000.0,4.0,"SRID=4326;LINESTRING(9.38974509624863 52.0263130660355,9.4136812208929 52.0274828920508)",0.25
795,210,481,13.7,3.0,50.0,2318069.0,2.6,0.856,856.0,1.0,,Leitung 3019/3026/3027,0.025,3019;3026;3027,1711.26619788,Al/St 240/40 4-bundle 380.0,380000.0,4.0,"SRID=4326;LINESTRING(9.40952032742215 52.034316665873,9.4136812208929 52.0274828920508)",0.25
796,299,482,11.5,3.0,50.0,3113412.0,1.3,29.267,29267.0,1.0,TenneT,Leitung 2019/2027/2029,0.08,2,495.366530965,Al/St 240/40 2-bundle 220.0,220000.0,2.0,"SRID=4326;LINESTRING(10.0876467999739 52.3151305547947,10.3552149923206 52.1758109606876)",0.32
797,298,482,11.5,3.0,50.0,3113412.0,1.3,8.465,8465.0,1.0,TenneT,Leitung 2019/2027/2029,0.08,2,495.366530965,Al/St 240/40 2-bundle 220.0,220000.0,2.0,"SRID=4326;LINESTRING(10.4195406346214 52.2369606619834,10.3552149923206 52.1758109606876)",0.32
798,297,482,11.5,3.0,50.0,3113412.0,1.3,1.433,1433.0,1.0,TenneT,Leitung 2019/2027/2029,0.08,2,495.366530965,Al/St 240/40 2-bundle 220.0,220000.0,2.0,"SRID=4326;LINESTRING(10.3692300485918 52.1670924338554,10.3552149923206 52.1758109606876)",0.32
799,315,484,13.7,3.0,,3710280.0,2.6,50.233,50233.0,1.0,,K12,0.025,,1711.26619788,Al/St 240/40 4-bundle 380.0,380000.0,4.0,"SRID=4326;LINESTRING(10.8408695619217 48.2380310092335,10.7037422782749 47.826415980499)",0.25
800,483,484,13.7,3.0,,3710280.0,2.6,0.088,88.0,1.0,,K12,0.025,,1711.26619788,Al/St 240/40 4-bundle 380.0,380000.0,4.0,"SRID=4326;LINESTRING(10.7027318899547 47.8264597977002,10.7037422782749 47.826415980499)",0.25
801,247,484,13.7,3.0,,3710280.0,2.6,30.408,30408.0,1.0,,K12,0.025,,1711.26619788,Al/St 240/40 4-bundle 380.0,380000.0,4.0,"SRID=4326;LINESTRING(10.363384232266 47.7383368092793,10.7037422782749 47.826415980499)",0.25
802,485,487,11.5,3.0,,3710285.0,1.3,42.986,42986.0,1.0,,,0.08,O11,495.366530965,Al/St 240/40 2-bundle 220.0,220000.0,2.0,"SRID=4326;LINESTRING(10.1949334440241 47.9709368782958,10.6418025411196 48.0258492685192)",0.32
803,315_220kV,487,11.5,3.0,,3710285.0,1.3,37.574,37574.0,1.0,,,0.08,O11,495.366530965,Al/St 240/40 2-bundle 220.0,220000.0,2.0,"SRID=4326;LINESTRING(10.8408695619217 48.2380310092335,10.6418025411196 48.0258492685192)",0.32
804,486,487,11.5,3.0,,3710285.0,1.3,0.117,117.0,1.0,,,0.08,O11,495.366530965,Al/St 240/40 2-bundle 220.0,220000.0,2.0,"SRID=4326;LINESTRING(10.6412867739286 48.0274512409907,10.6418025411196 48.0258492685192)",0.32
805,421,488,,3.0,,3767047.0,,31.831,31831.0,0.5,,HD-Neurott - Hüffenhardt,,,855.633098939,Al/St 240/40 4-bundle 380.0,380000.0,2.0,"SRID=4326;LINESTRING(9.09183529743294 49.2946188662059,8.67009921732699 49.3092022842852)",
806,56,488,,3.0,,3767047.0,,7.598,7598.0,0.5,,HD-Neurott - Hüffenhardt,,,855.633098939,Al/St 240/40 4-bundle 380.0,380000.0,2.0,"SRID=4326;LINESTRING(8.62320967451897 49.3565822492832,8.67009921732699 49.3092022842852)",
807,413,488,,3.0,,3767047.0,,2.205,2205.0,0.5,,HD-Neurott - Hüffenhardt,,,855.633098939,Al/St 240/40 4-bundle 380.0,380000.0,2.0,"SRID=4326;LINESTRING(8.67371728898445 49.2904393851271,8.67009921732699 49.3092022842852)",
808,489,490,,3.0,,3862868.0,,0.261,261.0,0.5,TenneT,,,3012,855.633098939,Al/St 240/40 4-bundle 380.0,380000.0,2.0,"SRID=4326;LINESTRING(9.22808874457675 51.8124533663924,9.23187002273009 51.810119094224)",
809,3,490,,3.0,,3862868.0,,28.944,28944.0,0.5,TenneT,,,3012,855.633098939,Al/St 240/40 4-bundle 380.0,380000.0,2.0,"SRID=4326;LINESTRING(9.38974509624863 52.0263130660355,9.23187002273009 51.810119094224)",
810,303,490,,3.0,,3862868.0,,27.913,27913.0,0.5,TenneT,,,3012,855.633098939,Al/St 240/40 4-bundle 380.0,380000.0,2.0,"SRID=4326;LINESTRING(9.38765125748855 51.640733525594,9.23187002273009 51.810119094224)",
811,233,491,,3.0,50.0,3883860.0,,40.726,40726.0,0.5,,Delmensingen - Niederstotzingen - Rotensohl,,,855.633098939,Al/St 240/40 4-bundle 380.0,380000.0,2.0,"SRID=4326;LINESTRING(9.88551509756969 48.3040743584705,10.2341629653667 48.5289320393823)",
812,394,491,,3.0,50.0,3883860.0,,26.42,26420.0,0.5,,Delmensingen - Niederstotzingen - Rotensohl,,,855.633098939,Al/St 240/40 4-bundle 380.0,380000.0,2.0,"SRID=4326;LINESTRING(10.2224539935941 48.7367522347984,10.2341629653667 48.5289320393823)",
813,393,491,,3.0,50.0,3883860.0,,0.246,246.0,0.5,,Delmensingen - Niederstotzingen - Rotensohl,,,855.633098939,Al/St 240/40 4-bundle 380.0,380000.0,2.0,"SRID=4326;LINESTRING(10.231641549556 48.5297622792522,10.2341629653667 48.5289320393823)",
814,391_220kV,494,,9.0,,3945262.0,,21.038,21038.0,3.0,,Staudinger - Dörnigheim - Frankfurt Nord,,,1486.09959289,Al/St 240/40 2-bundle 220.0,220000.0,2.0,"SRID=4326;LINESTRING(8.95464412133747 50.0860157333265,8.74326052934848 50.1623379810729)",
815,492,494,,9.0,,3945262.0,,0.77,770.0,3.0,,Staudinger - Dörnigheim - Frankfurt Nord,,,1486.09959289,Al/St 240/40 2-bundle 220.0,220000.0,2.0,"SRID=4326;LINESTRING(8.73513573367143 50.1591915403542,8.74326052934848 50.1623379810729)",
816,493,494,,9.0,,3945262.0,,0.661,661.0,3.0,,Staudinger - Dörnigheim - Frankfurt Nord,,,1486.09959289,Al/St 240/40 2-bundle 220.0,220000.0,2.0,"SRID=4326;LINESTRING(8.87225963914833 50.1297253197387,8.74326052934848 50.1623379810729)",
817,23,440,5.75,3.0,50.0,5299662.0,0.65,39.532,39532.0,0.5,TenneT,202 II,0.16,,247.683265482,Al/St 240/40 2-bundle 220.0,220000.0,1.0,"SRID=4326;LINESTRING(9.98853660865951 53.766277668594,9.45967747872262 53.8646574512707)",0.64
818,402,440,5.75,3.0,50.0,5299662.0,0.65,12.335,12335.0,0.5,TenneT,202 II,0.16,,247.683265482,Al/St 240/40 2-bundle 220.0,220000.0,1.0,"SRID=4326;LINESTRING(9.44963652666114 53.967286497351,9.45967747872262 53.8646574512707)",0.64
819,26_220kV,440,5.75,3.0,50.0,5299662.0,0.65,9.587,9587.0,0.5,TenneT,202 II,0.16,,247.683265482,Al/St 240/40 2-bundle 220.0,220000.0,1.0,"SRID=4326;LINESTRING(9.34400177215961 53.8517774635399,9.45967747872262 53.8646574512707)",0.64
820,432,434,11.5,3.0,50.0,5308445.0,1.3,42.194,42194.0,1.0,,Silz (AT) - Krün (DE) - Oberbrunn II,0.08,250;251,495.366530965,Al/St 240/40 2-bundle 220.0,220000.0,2.0,"SRID=4326;LINESTRING(10.9662583424068 47.2695304688802,11.2869438320852 47.4928624569052)",0.32
821,433,434,11.5,3.0,50.0,5308445.0,1.3,0.806,806.0,1.0,,Silz (AT) - Krün (DE) - Oberbrunn II,0.08,250;251,495.366530965,Al/St 240/40 2-bundle 220.0,220000.0,2.0,"SRID=4326;LINESTRING(11.2777210418419 47.4958726669837,11.2869438320852 47.4928624569052)",0.32
822,19,434,11.5,3.0,50.0,5308445.0,1.3,71.413,71413.0,1.0,,Silz (AT) - Krün (DE) - Oberbrunn II,0.08,250;251,495.366530965,Al/St 240/40 2-bundle 220.0,220000.0,2.0,"SRID=4326;LINESTRING(11.2939727001158 48.0520427719624,11.2869438320852 47.4928624569052)",0.32
