name,bus,sign,control,p_min_pu_fixed,capital_cost,p_nom_extendable,dispatch,p_nom_max,p_nom,p_nom_opt,p_nom_min,p_max_pu_fixed,efficiency,source,marginal_cost,obj
239 Solar,239,1.0,PQ,0.0,0.0,False,variable,,34.1103361629,0.0,0.0,1.0,1.0,Solar,0.0,Generator 239 Solar
240 Solar,240,1.0,PQ,0.0,0.0,False,variable,,21.8170203071,0.0,0.0,1.0,1.0,Solar,0.0,Generator 240 Solar
241 Solar,241,1.0,PQ,0.0,0.0,False,variable,,42.7113746099,0.0,0.0,1.0,1.0,Solar,0.0,Generator 241 Solar
242 Solar,242,1.0,PQ,0.0,0.0,False,variable,,111.390874253,0.0,0.0,1.0,1.0,Solar,0.0,Generator 242 Solar
245 Solar,245,1.0,PQ,0.0,0.0,False,variable,,44.2391201542,0.0,0.0,1.0,1.0,Solar,0.0,Generator 245 Solar
246 Solar,246,1.0,PQ,0.0,0.0,False,variable,,5.75830505207,0.0,0.0,1.0,1.0,Solar,0.0,Generator 246 Solar
247 Solar,247,1.0,PQ,0.0,0.0,False,variable,,115.272627549,0.0,0.0,1.0,1.0,Solar,0.0,Generator 247 Solar
248 Solar,248,1.0,PQ,0.0,0.0,False,variable,,1.28422932733,0.0,0.0,1.0,1.0,Solar,0.0,Generator 248 Solar
249 Solar,249,1.0,PQ,0.0,0.0,False,variable,,9.50799890859,0.0,0.0,1.0,1.0,Solar,0.0,Generator 249 Solar
250 Solar,250,1.0,PQ,0.0,0.0,False,variable,,0.0115064463992,0.0,0.0,1.0,1.0,Solar,0.0,Generator 250 Solar
251 Solar,251,1.0,PQ,0.0,0.0,False,variable,,0.473546855763,0.0,0.0,1.0,1.0,Solar,0.0,Generator 251 Solar
252 Solar,252,1.0,PQ,0.0,0.0,False,variable,,2.44214667715,0.0,0.0,1.0,1.0,Solar,0.0,Generator 252 Solar
253 Solar,253,1.0,PQ,0.0,0.0,False,variable,,23.4939925413,0.0,0.0,1.0,1.0,Solar,0.0,Generator 253 Solar
254 Solar,254,1.0,PQ,0.0,0.0,False,variable,,203.847877077,0.0,0.0,1.0,1.0,Solar,0.0,Generator 254 Solar
255 Solar,255,1.0,PQ,0.0,0.0,False,variable,,172.612916778,0.0,0.0,1.0,1.0,Solar,0.0,Generator 255 Solar
256 Solar,256,1.0,PQ,0.0,0.0,False,variable,,6.65939567983,0.0,0.0,1.0,1.0,Solar,0.0,Generator 256 Solar
257 Solar,257,1.0,PQ,0.0,0.0,False,variable,,66.8044328921,0.0,0.0,1.0,1.0,Solar,0.0,Generator 257 Solar
258 Solar,258,1.0,PQ,0.0,0.0,False,variable,,80.5658558284,0.0,0.0,1.0,1.0,Solar,0.0,Generator 258 Solar
259 Solar,259,1.0,PQ,0.0,0.0,False,variable,,39.1932020972,0.0,0.0,1.0,1.0,Solar,0.0,Generator 259 Solar
260 Solar,260,1.0,PQ,0.0,0.0,False,variable,,137.743039311,0.0,0.0,1.0,1.0,Solar,0.0,Generator 260 Solar
261 Solar,261,1.0,PQ,0.0,0.0,False,variable,,60.7020043957,0.0,0.0,1.0,1.0,Solar,0.0,Generator 261 Solar
262 Solar,262,1.0,PQ,0.0,0.0,False,variable,,143.86535544,0.0,0.0,1.0,1.0,Solar,0.0,Generator 262 Solar
264 Solar,264,1.0,PQ,0.0,0.0,False,variable,,108.82644367,0.0,0.0,1.0,1.0,Solar,0.0,Generator 264 Solar
265 Solar,265,1.0,PQ,0.0,0.0,False,variable,,67.103096459,0.0,0.0,1.0,1.0,Solar,0.0,Generator 265 Solar
266 Solar,266,1.0,PQ,0.0,0.0,False,variable,,283.670859826,0.0,0.0,1.0,1.0,Solar,0.0,Generator 266 Solar
267 Solar,267,1.0,PQ,0.0,0.0,False,variable,,1.09787223578,0.0,0.0,1.0,1.0,Solar,0.0,Generator 267 Solar
268 Solar,268,1.0,PQ,0.0,0.0,False,variable,,15.5366108622,0.0,0.0,1.0,1.0,Solar,0.0,Generator 268 Solar
269 Solar,269,1.0,PQ,0.0,0.0,False,variable,,46.0435033934,0.0,0.0,1.0,1.0,Solar,0.0,Generator 269 Solar
270 Solar,270,1.0,PQ,0.0,0.0,False,variable,,75.7169534292,0.0,0.0,1.0,1.0,Solar,0.0,Generator 270 Solar
271 Solar,271,1.0,PQ,0.0,0.0,False,variable,,19.4529879552,0.0,0.0,1.0,1.0,Solar,0.0,Generator 271 Solar
272 Solar,272,1.0,PQ,0.0,0.0,False,variable,,135.472205449,0.0,0.0,1.0,1.0,Solar,0.0,Generator 272 Solar
273 Solar,273,1.0,PQ,0.0,0.0,False,variable,,2.60886986703,0.0,0.0,1.0,1.0,Solar,0.0,Generator 273 Solar
274 Solar,274,1.0,PQ,0.0,0.0,False,variable,,32.7319010277,0.0,0.0,1.0,1.0,Solar,0.0,Generator 274 Solar
275 Solar,275,1.0,PQ,0.0,0.0,False,variable,,48.6481264923,0.0,0.0,1.0,1.0,Solar,0.0,Generator 275 Solar
276 Solar,276,1.0,PQ,0.0,0.0,False,variable,,70.9994433066,0.0,0.0,1.0,1.0,Solar,0.0,Generator 276 Solar
277 Solar,277,1.0,PQ,0.0,0.0,False,variable,,0.413264737845,0.0,0.0,1.0,1.0,Solar,0.0,Generator 277 Solar
278 Solar,278,1.0,PQ,0.0,0.0,False,variable,,58.2649574091,0.0,0.0,1.0,1.0,Solar,0.0,Generator 278 Solar
279 Solar,279,1.0,PQ,0.0,0.0,False,variable,,54.8227089562,0.0,0.0,1.0,1.0,Solar,0.0,Generator 279 Solar
280 Solar,280,1.0,PQ,0.0,0.0,False,variable,,206.96758896,0.0,0.0,1.0,1.0,Solar,0.0,Generator 280 Solar
281 Solar,281,1.0,PQ,0.0,0.0,False,variable,,81.9129188704,0.0,0.0,1.0,1.0,Solar,0.0,Generator 281 Solar
282 Solar,282,1.0,PQ,0.0,0.0,False,variable,,31.8060277497,0.0,0.0,1.0,1.0,Solar,0.0,Generator 282 Solar
283 Solar,283,1.0,PQ,0.0,0.0,False,variable,,45.7473607019,0.0,0.0,1.0,1.0,Solar,0.0,Generator 283 Solar
284 Solar,284,1.0,PQ,0.0,0.0,False,variable,,136.997545962,0.0,0.0,1.0,1.0,Solar,0.0,Generator 284 Solar
285 Solar,285,1.0,PQ,0.0,0.0,False,variable,,305.220576659,0.0,0.0,1.0,1.0,Solar,0.0,Generator 285 Solar
286 Solar,286,1.0,PQ,0.0,0.0,False,variable,,53.8169045408,0.0,0.0,1.0,1.0,Solar,0.0,Generator 286 Solar
287 Solar,287,1.0,PQ,0.0,0.0,False,variable,,63.0453591892,0.0,0.0,1.0,1.0,Solar,0.0,Generator 287 Solar
288 Solar,288,1.0,PQ,0.0,0.0,False,variable,,131.336721911,0.0,0.0,1.0,1.0,Solar,0.0,Generator 288 Solar
289 Solar,289,1.0,PQ,0.0,0.0,False,variable,,73.947220245,0.0,0.0,1.0,1.0,Solar,0.0,Generator 289 Solar
290 Solar,290,1.0,PQ,0.0,0.0,False,variable,,184.806235368,0.0,0.0,1.0,1.0,Solar,0.0,Generator 290 Solar
291 Solar,291,1.0,PQ,0.0,0.0,False,variable,,93.1001943138,0.0,0.0,1.0,1.0,Solar,0.0,Generator 291 Solar
292 Solar,292,1.0,PQ,0.0,0.0,False,variable,,42.2875468371,0.0,0.0,1.0,1.0,Solar,0.0,Generator 292 Solar
293 Solar,293,1.0,PQ,0.0,0.0,False,variable,,29.6800504669,0.0,0.0,1.0,1.0,Solar,0.0,Generator 293 Solar
294 Solar,294,1.0,PQ,0.0,0.0,False,variable,,56.190770222,0.0,0.0,1.0,1.0,Solar,0.0,Generator 294 Solar
295 Solar,295,1.0,PQ,0.0,0.0,False,variable,,33.9759537341,0.0,0.0,1.0,1.0,Solar,0.0,Generator 295 Solar
296 Solar,296,1.0,PQ,0.0,0.0,False,variable,,21.557022868,0.0,0.0,1.0,1.0,Solar,0.0,Generator 296 Solar
297 Solar,297,1.0,PQ,0.0,0.0,False,variable,,0.944825209492,0.0,0.0,1.0,1.0,Solar,0.0,Generator 297 Solar
298 Solar,298,1.0,PQ,0.0,0.0,False,variable,,3.49220436791,0.0,0.0,1.0,1.0,Solar,0.0,Generator 298 Solar
299 Solar,299,1.0,PQ,0.0,0.0,False,variable,,29.5244277865,0.0,0.0,1.0,1.0,Solar,0.0,Generator 299 Solar
300 Solar,300,1.0,PQ,0.0,0.0,False,variable,,140.044265958,0.0,0.0,1.0,1.0,Solar,0.0,Generator 300 Solar
301 Solar,301,1.0,PQ,0.0,0.0,False,variable,,24.4296245843,0.0,0.0,1.0,1.0,Solar,0.0,Generator 301 Solar
302 Solar,302,1.0,PQ,0.0,0.0,False,variable,,60.0799297301,0.0,0.0,1.0,1.0,Solar,0.0,Generator 302 Solar
303 Solar,303,1.0,PQ,0.0,0.0,False,variable,,42.4485960422,0.0,0.0,1.0,1.0,Solar,0.0,Generator 303 Solar
304 Solar,304,1.0,PQ,0.0,0.0,False,variable,,198.104576811,0.0,0.0,1.0,1.0,Solar,0.0,Generator 304 Solar
305 Solar,305,1.0,PQ,0.0,0.0,False,variable,,18.9117090129,0.0,0.0,1.0,1.0,Solar,0.0,Generator 305 Solar
306 Solar,306,1.0,PQ,0.0,0.0,False,variable,,15.7686823531,0.0,0.0,1.0,1.0,Solar,0.0,Generator 306 Solar
307 Solar,307,1.0,PQ,0.0,0.0,False,variable,,31.6885096515,0.0,0.0,1.0,1.0,Solar,0.0,Generator 307 Solar
308 Solar,308,1.0,PQ,0.0,0.0,False,variable,,60.8264103434,0.0,0.0,1.0,1.0,Solar,0.0,Generator 308 Solar
309 Solar,309,1.0,PQ,0.0,0.0,False,variable,,123.189740657,0.0,0.0,1.0,1.0,Solar,0.0,Generator 309 Solar
310 Solar,310,1.0,PQ,0.0,0.0,False,variable,,68.2863570592,0.0,0.0,1.0,1.0,Solar,0.0,Generator 310 Solar
311 Solar,311,1.0,PQ,0.0,0.0,False,variable,,343.338979354,0.0,0.0,1.0,1.0,Solar,0.0,Generator 311 Solar
312 Solar,312,1.0,PQ,0.0,0.0,False,variable,,129.207656543,0.0,0.0,1.0,1.0,Solar,0.0,Generator 312 Solar
313 Solar,313,1.0,PQ,0.0,0.0,False,variable,,40.9255919357,0.0,0.0,1.0,1.0,Solar,0.0,Generator 313 Solar
314 Solar,314,1.0,PQ,0.0,0.0,False,variable,,88.2956122782,0.0,0.0,1.0,1.0,Solar,0.0,Generator 314 Solar
315 Solar,315,1.0,PQ,0.0,0.0,False,variable,,101.085696376,0.0,0.0,1.0,1.0,Solar,0.0,Generator 315 Solar
316 Solar,316,1.0,PQ,0.0,0.0,False,variable,,182.534633416,0.0,0.0,1.0,1.0,Solar,0.0,Generator 316 Solar
317 Solar,317,1.0,PQ,0.0,0.0,False,variable,,9.937936387,0.0,0.0,1.0,1.0,Solar,0.0,Generator 317 Solar
318 Solar,318,1.0,PQ,0.0,0.0,False,variable,,288.507309484,0.0,0.0,1.0,1.0,Solar,0.0,Generator 318 Solar
319 Solar,319,1.0,PQ,0.0,0.0,False,variable,,140.554723409,0.0,0.0,1.0,1.0,Solar,0.0,Generator 319 Solar
320 Solar,320,1.0,PQ,0.0,0.0,False,variable,,97.6620237021,0.0,0.0,1.0,1.0,Solar,0.0,Generator 320 Solar
321 Solar,321,1.0,PQ,0.0,0.0,False,variable,,42.2939627834,0.0,0.0,1.0,1.0,Solar,0.0,Generator 321 Solar
322 Solar,322,1.0,PQ,0.0,0.0,False,variable,,44.5244449586,0.0,0.0,1.0,1.0,Solar,0.0,Generator 322 Solar
323 Solar,323,1.0,PQ,0.0,0.0,False,variable,,94.3485206958,0.0,0.0,1.0,1.0,Solar,0.0,Generator 323 Solar
324 Solar,324,1.0,PQ,0.0,0.0,False,variable,,85.2599168297,0.0,0.0,1.0,1.0,Solar,0.0,Generator 324 Solar
325 Solar,325,1.0,PQ,0.0,0.0,False,variable,,20.9626462205,0.0,0.0,1.0,1.0,Solar,0.0,Generator 325 Solar
326 Solar,326,1.0,PQ,0.0,0.0,False,variable,,104.527619273,0.0,0.0,1.0,1.0,Solar,0.0,Generator 326 Solar
327 Solar,327,1.0,PQ,0.0,0.0,False,variable,,91.6846417525,0.0,0.0,1.0,1.0,Solar,0.0,Generator 327 Solar
328 Solar,328,1.0,PQ,0.0,0.0,False,variable,,87.5631082135,0.0,0.0,1.0,1.0,Solar,0.0,Generator 328 Solar
329 Solar,329,1.0,PQ,0.0,0.0,False,variable,,145.466268819,0.0,0.0,1.0,1.0,Solar,0.0,Generator 329 Solar
330 Solar,330,1.0,PQ,0.0,0.0,False,variable,,221.233547954,0.0,0.0,1.0,1.0,Solar,0.0,Generator 330 Solar
331 Solar,331,1.0,PQ,0.0,0.0,False,variable,,445.543426061,0.0,0.0,1.0,1.0,Solar,0.0,Generator 331 Solar
332 Solar,332,1.0,PQ,0.0,0.0,False,variable,,564.782105854,0.0,0.0,1.0,1.0,Solar,0.0,Generator 332 Solar
333 Solar,333,1.0,PQ,0.0,0.0,False,variable,,244.181566011,0.0,0.0,1.0,1.0,Solar,0.0,Generator 333 Solar
334 Solar,334,1.0,PQ,0.0,0.0,False,variable,,82.0187131282,0.0,0.0,1.0,1.0,Solar,0.0,Generator 334 Solar
335 Solar,335,1.0,PQ,0.0,0.0,False,variable,,248.143225322,0.0,0.0,1.0,1.0,Solar,0.0,Generator 335 Solar
336 Solar,336,1.0,PQ,0.0,0.0,False,variable,,116.534851223,0.0,0.0,1.0,1.0,Solar,0.0,Generator 336 Solar
337 Solar,337,1.0,PQ,0.0,0.0,False,variable,,496.351613464,0.0,0.0,1.0,1.0,Solar,0.0,Generator 337 Solar
338 Solar,338,1.0,PQ,0.0,0.0,False,variable,,119.13625668,0.0,0.0,1.0,1.0,Solar,0.0,Generator 338 Solar
339 Solar,339,1.0,PQ,0.0,0.0,False,variable,,78.4444929456,0.0,0.0,1.0,1.0,Solar,0.0,Generator 339 Solar
340 Solar,340,1.0,PQ,0.0,0.0,False,variable,,172.986238763,0.0,0.0,1.0,1.0,Solar,0.0,Generator 340 Solar
341 Solar,341,1.0,PQ,0.0,0.0,False,variable,,100.732960949,0.0,0.0,1.0,1.0,Solar,0.0,Generator 341 Solar
342 Solar,342,1.0,PQ,0.0,0.0,False,variable,,178.065838245,0.0,0.0,1.0,1.0,Solar,0.0,Generator 342 Solar
343 Solar,343,1.0,PQ,0.0,0.0,False,variable,,71.9011233548,0.0,0.0,1.0,1.0,Solar,0.0,Generator 343 Solar
344 Solar,344,1.0,PQ,0.0,0.0,False,variable,,70.2577181143,0.0,0.0,1.0,1.0,Solar,0.0,Generator 344 Solar
345 Solar,345,1.0,PQ,0.0,0.0,False,variable,,85.8597463926,0.0,0.0,1.0,1.0,Solar,0.0,Generator 345 Solar
346 Solar,346,1.0,PQ,0.0,0.0,False,variable,,4.32490914832,0.0,0.0,1.0,1.0,Solar,0.0,Generator 346 Solar
347 Solar,347,1.0,PQ,0.0,0.0,False,variable,,8.07210034215,0.0,0.0,1.0,1.0,Solar,0.0,Generator 347 Solar
348 Solar,348,1.0,PQ,0.0,0.0,False,variable,,8.97975540794,0.0,0.0,1.0,1.0,Solar,0.0,Generator 348 Solar
349 Solar,349,1.0,PQ,0.0,0.0,False,variable,,220.163287131,0.0,0.0,1.0,1.0,Solar,0.0,Generator 349 Solar
350 Solar,350,1.0,PQ,0.0,0.0,False,variable,,254.28908388,0.0,0.0,1.0,1.0,Solar,0.0,Generator 350 Solar
351 Solar,351,1.0,PQ,0.0,0.0,False,variable,,243.641516416,0.0,0.0,1.0,1.0,Solar,0.0,Generator 351 Solar
352 Solar,352,1.0,PQ,0.0,0.0,False,variable,,181.2021242,0.0,0.0,1.0,1.0,Solar,0.0,Generator 352 Solar
353 Solar,353,1.0,PQ,0.0,0.0,False,variable,,29.4231922884,0.0,0.0,1.0,1.0,Solar,0.0,Generator 353 Solar
354 Solar,354,1.0,PQ,0.0,0.0,False,variable,,109.843745055,0.0,0.0,1.0,1.0,Solar,0.0,Generator 354 Solar
355 Solar,355,1.0,PQ,0.0,0.0,False,variable,,9.37486637102,0.0,0.0,1.0,1.0,Solar,0.0,Generator 355 Solar
356 Solar,356,1.0,PQ,0.0,0.0,False,variable,,23.727587134,0.0,0.0,1.0,1.0,Solar,0.0,Generator 356 Solar
357 Solar,357,1.0,PQ,0.0,0.0,False,variable,,1.35148868767,0.0,0.0,1.0,1.0,Solar,0.0,Generator 357 Solar
358 Solar,358,1.0,PQ,0.0,0.0,False,variable,,1.1117981137,0.0,0.0,1.0,1.0,Solar,0.0,Generator 358 Solar
359 Solar,359,1.0,PQ,0.0,0.0,False,variable,,7.98125448378,0.0,0.0,1.0,1.0,Solar,0.0,Generator 359 Solar
360 Solar,360,1.0,PQ,0.0,0.0,False,variable,,5.15036393974,0.0,0.0,1.0,1.0,Solar,0.0,Generator 360 Solar
361 Solar,361,1.0,PQ,0.0,0.0,False,variable,,37.7998493684,0.0,0.0,1.0,1.0,Solar,0.0,Generator 361 Solar
362 Solar,362,1.0,PQ,0.0,0.0,False,variable,,3.3431765671,0.0,0.0,1.0,1.0,Solar,0.0,Generator 362 Solar
363 Solar,363,1.0,PQ,0.0,0.0,False,variable,,5.61083607501,0.0,0.0,1.0,1.0,Solar,0.0,Generator 363 Solar
364 Solar,364,1.0,PQ,0.0,0.0,False,variable,,2.46344190003,0.0,0.0,1.0,1.0,Solar,0.0,Generator 364 Solar
365 Solar,365,1.0,PQ,0.0,0.0,False,variable,,5.9859107257,0.0,0.0,1.0,1.0,Solar,0.0,Generator 365 Solar
366 Solar,366,1.0,PQ,0.0,0.0,False,variable,,53.8564136409,0.0,0.0,1.0,1.0,Solar,0.0,Generator 366 Solar
367 Solar,367,1.0,PQ,0.0,0.0,False,variable,,12.6248771109,0.0,0.0,1.0,1.0,Solar,0.0,Generator 367 Solar
368 Solar,368,1.0,PQ,0.0,0.0,False,variable,,45.180747617,0.0,0.0,1.0,1.0,Solar,0.0,Generator 368 Solar
369 Solar,369,1.0,PQ,0.0,0.0,False,variable,,71.5849536717,0.0,0.0,1.0,1.0,Solar,0.0,Generator 369 Solar
370 Solar,370,1.0,PQ,0.0,0.0,False,variable,,18.9367012598,0.0,0.0,1.0,1.0,Solar,0.0,Generator 370 Solar
371 Solar,371,1.0,PQ,0.0,0.0,False,variable,,10.420988011,0.0,0.0,1.0,1.0,Solar,0.0,Generator 371 Solar
372 Solar,372,1.0,PQ,0.0,0.0,False,variable,,13.6729319434,0.0,0.0,1.0,1.0,Solar,0.0,Generator 372 Solar
373 Solar,373,1.0,PQ,0.0,0.0,False,variable,,364.980463073,0.0,0.0,1.0,1.0,Solar,0.0,Generator 373 Solar
374 Solar,374,1.0,PQ,0.0,0.0,False,variable,,18.9693438002,0.0,0.0,1.0,1.0,Solar,0.0,Generator 374 Solar
375 Solar,375,1.0,PQ,0.0,0.0,False,variable,,18.1516776286,0.0,0.0,1.0,1.0,Solar,0.0,Generator 375 Solar
376 Solar,376,1.0,PQ,0.0,0.0,False,variable,,25.4519109415,0.0,0.0,1.0,1.0,Solar,0.0,Generator 376 Solar
377 Solar,377,1.0,PQ,0.0,0.0,False,variable,,103.605181713,0.0,0.0,1.0,1.0,Solar,0.0,Generator 377 Solar
378 Solar,378,1.0,PQ,0.0,0.0,False,variable,,28.0431349123,0.0,0.0,1.0,1.0,Solar,0.0,Generator 378 Solar
379 Solar,379,1.0,PQ,0.0,0.0,False,variable,,63.4803873236,0.0,0.0,1.0,1.0,Solar,0.0,Generator 379 Solar
380 Solar,380,1.0,PQ,0.0,0.0,False,variable,,47.34880473,0.0,0.0,1.0,1.0,Solar,0.0,Generator 380 Solar
381 Solar,381,1.0,PQ,0.0,0.0,False,variable,,40.3001140665,0.0,0.0,1.0,1.0,Solar,0.0,Generator 381 Solar
382 Solar,382,1.0,PQ,0.0,0.0,False,variable,,157.926291902,0.0,0.0,1.0,1.0,Solar,0.0,Generator 382 Solar
383 Solar,383,1.0,PQ,0.0,0.0,False,variable,,156.635700897,0.0,0.0,1.0,1.0,Solar,0.0,Generator 383 Solar
384 Solar,384,1.0,PQ,0.0,0.0,False,variable,,380.66436921,0.0,0.0,1.0,1.0,Solar,0.0,Generator 384 Solar
385 Solar,385,1.0,PQ,0.0,0.0,False,variable,,27.3847325397,0.0,0.0,1.0,1.0,Solar,0.0,Generator 385 Solar
386 Solar,386,1.0,PQ,0.0,0.0,False,variable,,53.6368607858,0.0,0.0,1.0,1.0,Solar,0.0,Generator 386 Solar
387 Solar,387,1.0,PQ,0.0,0.0,False,variable,,54.6832265353,0.0,0.0,1.0,1.0,Solar,0.0,Generator 387 Solar
388 Solar,388,1.0,PQ,0.0,0.0,False,variable,,27.5145682247,0.0,0.0,1.0,1.0,Solar,0.0,Generator 388 Solar
389 Solar,389,1.0,PQ,0.0,0.0,False,variable,,249.94259126,0.0,0.0,1.0,1.0,Solar,0.0,Generator 389 Solar
390 Solar,390,1.0,PQ,0.0,0.0,False,variable,,153.690593375,0.0,0.0,1.0,1.0,Solar,0.0,Generator 390 Solar
391 Solar,391,1.0,PQ,0.0,0.0,False,variable,,26.4587760748,0.0,0.0,1.0,1.0,Solar,0.0,Generator 391 Solar
392 Solar,392,1.0,PQ,0.0,0.0,False,variable,,1.29140614825,0.0,0.0,1.0,1.0,Solar,0.0,Generator 392 Solar
393 Solar,393,1.0,PQ,0.0,0.0,False,variable,,72.4302331491,0.0,0.0,1.0,1.0,Solar,0.0,Generator 393 Solar
394 Solar,394,1.0,PQ,0.0,0.0,False,variable,,175.277699074,0.0,0.0,1.0,1.0,Solar,0.0,Generator 394 Solar
395 Solar,395,1.0,PQ,0.0,0.0,False,variable,,154.294158086,0.0,0.0,1.0,1.0,Solar,0.0,Generator 395 Solar
396 Solar,396,1.0,PQ,0.0,0.0,False,variable,,119.793648829,0.0,0.0,1.0,1.0,Solar,0.0,Generator 396 Solar
397 Solar,397,1.0,PQ,0.0,0.0,False,variable,,50.0108884668,0.0,0.0,1.0,1.0,Solar,0.0,Generator 397 Solar
398 Solar,398,1.0,PQ,0.0,0.0,False,variable,,73.6006877225,0.0,0.0,1.0,1.0,Solar,0.0,Generator 398 Solar
399 Solar,399,1.0,PQ,0.0,0.0,False,variable,,62.372230749,0.0,0.0,1.0,1.0,Solar,0.0,Generator 399 Solar
400 Solar,400,1.0,PQ,0.0,0.0,False,variable,,25.7721839438,0.0,0.0,1.0,1.0,Solar,0.0,Generator 400 Solar
401 Solar,401,1.0,PQ,0.0,0.0,False,variable,,39.2283040031,0.0,0.0,1.0,1.0,Solar,0.0,Generator 401 Solar
402 Solar,402,1.0,PQ,0.0,0.0,False,variable,,62.7335302598,0.0,0.0,1.0,1.0,Solar,0.0,Generator 402 Solar
403 Solar,403,1.0,PQ,0.0,0.0,False,variable,,0.331880605526,0.0,0.0,1.0,1.0,Solar,0.0,Generator 403 Solar
404 Solar,404,1.0,PQ,0.0,0.0,False,variable,,4.98976237796,0.0,0.0,1.0,1.0,Solar,0.0,Generator 404 Solar
405 Solar,405,1.0,PQ,0.0,0.0,False,variable,,24.834437911,0.0,0.0,1.0,1.0,Solar,0.0,Generator 405 Solar
406 Solar,406,1.0,PQ,0.0,0.0,False,variable,,60.0747875631,0.0,0.0,1.0,1.0,Solar,0.0,Generator 406 Solar
409 Solar,409,1.0,PQ,0.0,0.0,False,variable,,22.4769506231,0.0,0.0,1.0,1.0,Solar,0.0,Generator 409 Solar
410 Solar,410,1.0,PQ,0.0,0.0,False,variable,,74.9358650223,0.0,0.0,1.0,1.0,Solar,0.0,Generator 410 Solar
411 Solar,411,1.0,PQ,0.0,0.0,False,variable,,91.8514412985,0.0,0.0,1.0,1.0,Solar,0.0,Generator 411 Solar
412 Solar,412,1.0,PQ,0.0,0.0,False,variable,,99.8120494291,0.0,0.0,1.0,1.0,Solar,0.0,Generator 412 Solar
413 Solar,413,1.0,PQ,0.0,0.0,False,variable,,9.43469693884,0.0,0.0,1.0,1.0,Solar,0.0,Generator 413 Solar
414 Solar,414,1.0,PQ,0.0,0.0,False,variable,,5.86995875684,0.0,0.0,1.0,1.0,Solar,0.0,Generator 414 Solar
415 Solar,415,1.0,PQ,0.0,0.0,False,variable,,11.6750317619,0.0,0.0,1.0,1.0,Solar,0.0,Generator 415 Solar
416 Solar,416,1.0,PQ,0.0,0.0,False,variable,,22.6695066495,0.0,0.0,1.0,1.0,Solar,0.0,Generator 416 Solar
417 Solar,417,1.0,PQ,0.0,0.0,False,variable,,169.953119043,0.0,0.0,1.0,1.0,Solar,0.0,Generator 417 Solar
418 Solar,418,1.0,PQ,0.0,0.0,False,variable,,132.535984329,0.0,0.0,1.0,1.0,Solar,0.0,Generator 418 Solar
421 Solar,421,1.0,PQ,0.0,0.0,False,variable,,35.1567330013,0.0,0.0,1.0,1.0,Solar,0.0,Generator 421 Solar
422 Solar,422,1.0,PQ,0.0,0.0,False,variable,,19.8487395265,0.0,0.0,1.0,1.0,Solar,0.0,Generator 422 Solar
423 Solar,423,1.0,PQ,0.0,0.0,False,variable,,6.51788037739,0.0,0.0,1.0,1.0,Solar,0.0,Generator 423 Solar
424 Solar,424,1.0,PQ,0.0,0.0,False,variable,,15.8715956095,0.0,0.0,1.0,1.0,Solar,0.0,Generator 424 Solar
425 Solar,425,1.0,PQ,0.0,0.0,False,variable,,29.385846315,0.0,0.0,1.0,1.0,Solar,0.0,Generator 425 Solar
426 Solar,426,1.0,PQ,0.0,0.0,False,variable,,29.7696110628,0.0,0.0,1.0,1.0,Solar,0.0,Generator 426 Solar
427 Solar,427,1.0,PQ,0.0,0.0,False,variable,,3.05320765762,0.0,0.0,1.0,1.0,Solar,0.0,Generator 427 Solar
428 Solar,428,1.0,PQ,0.0,0.0,False,variable,,112.003161226,0.0,0.0,1.0,1.0,Solar,0.0,Generator 428 Solar
429 Solar,429,1.0,PQ,0.0,0.0,False,variable,,8.47770178819,0.0,0.0,1.0,1.0,Solar,0.0,Generator 429 Solar
430 Solar,430,1.0,PQ,0.0,0.0,False,variable,,32.3231209493,0.0,0.0,1.0,1.0,Solar,0.0,Generator 430 Solar
431 Solar,431,1.0,PQ,0.0,0.0,False,variable,,42.6509956153,0.0,0.0,1.0,1.0,Solar,0.0,Generator 431 Solar
432 Solar,432,1.0,PQ,0.0,0.0,False,variable,,7.452090247,0.0,0.0,1.0,1.0,Solar,0.0,Generator 432 Solar
433 Solar,433,1.0,PQ,0.0,0.0,False,variable,,35.4226422497,0.0,0.0,1.0,1.0,Solar,0.0,Generator 433 Solar
434 Solar,434,1.0,PQ,0.0,0.0,False,variable,,29.3860990594,0.0,0.0,1.0,1.0,Solar,0.0,Generator 434 Solar
435 Solar,435,1.0,PQ,0.0,0.0,False,variable,,1.85311118394,0.0,0.0,1.0,1.0,Solar,0.0,Generator 435 Solar
436 Solar,436,1.0,PQ,0.0,0.0,False,variable,,109.830239844,0.0,0.0,1.0,1.0,Solar,0.0,Generator 436 Solar
437 Solar,437,1.0,PQ,0.0,0.0,False,variable,,55.3599360538,0.0,0.0,1.0,1.0,Solar,0.0,Generator 437 Solar
438 Solar,438,1.0,PQ,0.0,0.0,False,variable,,34.8847027709,0.0,0.0,1.0,1.0,Solar,0.0,Generator 438 Solar
439 Solar,439,1.0,PQ,0.0,0.0,False,variable,,23.003821769,0.0,0.0,1.0,1.0,Solar,0.0,Generator 439 Solar
440 Solar,440,1.0,PQ,0.0,0.0,False,variable,,23.3495298185,0.0,0.0,1.0,1.0,Solar,0.0,Generator 440 Solar
441 Solar,441,1.0,PQ,0.0,0.0,False,variable,,75.5649763429,0.0,0.0,1.0,1.0,Solar,0.0,Generator 441 Solar
