,VIC,VIC,SA,SA,NSW,NSW
2011-11-13 07:00:00,0.327,0.182,0.372,0.317,0.084,0.183
2011-11-13 08:00:00,0.331,0.069,0.366,0.147,0.091,0.048
2011-11-13 09:00:00,0.35,0.008,0.35,0.027,0.119,0.001
2011-11-13 10:00:00,0.292,0.0,0.389,0.0,0.166,0.0
2011-11-13 11:00:00,0.302,0.0,0.418,0.0,0.22,0.0
2011-11-13 12:00:00,0.332,0.0,0.434,0.0,0.287,0.0
2011-11-13 13:00:00,0.361,0.0,0.435,0.0,0.363,0.0
2011-11-13 14:00:00,0.349,0.0,0.423,0.0,0.431,0.0
2011-11-13 15:00:00,0.342,0.0,0.399,0.0,0.494,0.0
2011-11-13 16:00:00,0.365,0.0,0.364,0.0,0.537,0.0
2011-11-13 17:00:00,0.402,0.0,0.319,0.0,0.564,0.0
2011-11-13 18:00:00,0.412,0.0,0.289,0.0,0.567,0.0
2011-11-13 19:00:00,0.393,0.0,0.267,0.0,0.553,0.0
2011-11-13 20:00:00,0.369,0.008,0.253,0.0,0.511,0.012
2011-11-13 21:00:00,0.33,0.109,0.223,0.029,0.373,0.122
2011-11-13 22:00:00,0.414,0.277,0.175,0.16,0.308,0.29
2011-11-13 23:00:00,0.494,0.435,0.152,0.331,0.269,0.45
2011-11-14 00:00:00,0.585,0.546,0.141,0.479,0.251,0.572
2011-11-14 01:00:00,0.675,0.6,0.134,0.584,0.258,0.641
2011-11-14 02:00:00,0.719,0.609,0.123,0.652,0.27,0.665
2011-11-14 03:00:00,0.752,0.595,0.115,0.675,0.286,0.646
2011-11-14 04:00:00,0.772,0.572,0.11,0.657,0.293,0.582
2011-11-14 05:00:00,0.77,0.479,0.11,0.596,0.287,0.503
2011-11-14 06:00:00,0.758,0.373,0.114,0.489,0.266,0.374
2011-11-14 07:00:00,0.692,0.244,0.112,0.34,0.233,0.215
2011-11-14 08:00:00,0.555,0.07,0.112,0.153,0.206,0.044
2011-11-14 09:00:00,0.438,0.008,0.131,0.027,0.229,0.001
2011-11-14 10:00:00,0.329,0.0,0.196,0.0,0.275,0.0
2011-11-14 11:00:00,0.279,0.0,0.253,0.0,0.312,0.0
2011-11-14 12:00:00,0.226,0.0,0.299,0.0,0.319,0.0
2011-11-14 13:00:00,0.17,0.0,0.329,0.0,0.318,0.0
2011-11-14 14:00:00,0.125,0.0,0.344,0.0,0.307,0.0
2011-11-14 15:00:00,0.095,0.0,0.357,0.0,0.287,0.0
2011-11-14 16:00:00,0.075,0.0,0.36,0.0,0.274,0.0
2011-11-14 17:00:00,0.069,0.0,0.374,0.0,0.259,0.0
2011-11-14 18:00:00,0.077,0.0,0.391,0.0,0.243,0.0
2011-11-14 19:00:00,0.093,0.0,0.4,0.0,0.229,0.0
2011-11-14 20:00:00,0.118,0.008,0.399,0.0,0.215,0.012
2011-11-14 21:00:00,0.122,0.123,0.371,0.03,0.142,0.128
2011-11-14 22:00:00,0.122,0.297,0.265,0.152,0.075,0.297
2011-11-14 23:00:00,0.146,0.474,0.251,0.306,0.078,0.459
2011-11-15 00:00:00,0.191,0.599,0.277,0.441,0.076,0.578
2011-11-15 01:00:00,0.238,0.682,0.293,0.531,0.059,0.643
2011-11-15 02:00:00,0.285,0.726,0.289,0.58,0.05,0.677
2011-11-15 03:00:00,0.329,0.718,0.287,0.593,0.049,0.664
2011-11-15 04:00:00,0.337,0.648,0.3,0.552,0.049,0.607
2011-11-15 05:00:00,0.339,0.527,0.32,0.475,0.05,0.514
2011-11-15 06:00:00,0.372,0.402,0.36,0.372,0.05,0.385
2011-11-15 07:00:00,0.416,0.218,0.412,0.213,0.051,0.21
2011-11-15 08:00:00,0.425,0.059,0.467,0.102,0.06,0.046
2011-11-15 09:00:00,0.411,0.008,0.515,0.026,0.097,0.002
2011-11-15 10:00:00,0.441,0.0,0.476,0.0,0.171,0.0
2011-11-15 11:00:00,0.405,0.0,0.478,0.0,0.247,0.0
2011-11-15 12:00:00,0.357,0.0,0.462,0.0,0.298,0.0
2011-11-15 13:00:00,0.307,0.0,0.43,0.0,0.325,0.0
2011-11-15 14:00:00,0.258,0.0,0.402,0.0,0.345,0.0
2011-11-15 15:00:00,0.236,0.0,0.379,0.0,0.358,0.0
2011-11-15 16:00:00,0.224,0.0,0.36,0.0,0.367,0.0
2011-11-15 17:00:00,0.191,0.0,0.348,0.0,0.375,0.0
2011-11-15 18:00:00,0.142,0.0,0.343,0.0,0.372,0.0
2011-11-15 19:00:00,0.104,0.0,0.337,0.0,0.373,0.0
2011-11-15 20:00:00,0.081,0.007,0.33,0.0,0.365,0.012
2011-11-15 21:00:00,0.05,0.089,0.309,0.02,0.306,0.089
2011-11-15 22:00:00,0.045,0.222,0.227,0.109,0.229,0.192
2011-11-15 23:00:00,0.032,0.371,0.19,0.242,0.204,0.284
2011-11-16 00:00:00,0.041,0.501,0.169,0.375,0.167,0.339
2011-11-16 01:00:00,0.057,0.593,0.148,0.47,0.134,0.382
2011-11-16 02:00:00,0.069,0.625,0.127,0.526,0.111,0.387
2011-11-16 03:00:00,0.072,0.607,0.103,0.55,0.114,0.347
2011-11-16 04:00:00,0.078,0.582,0.09,0.537,0.139,0.277
2011-11-16 05:00:00,0.084,0.507,0.089,0.487,0.169,0.238
2011-11-16 06:00:00,0.083,0.398,0.097,0.389,0.197,0.156
2011-11-16 07:00:00,0.078,0.241,0.113,0.268,0.214,0.097
2011-11-16 08:00:00,0.075,0.074,0.14,0.132,0.224,0.037
2011-11-16 09:00:00,0.086,0.01,0.178,0.028,0.236,0.001
2011-11-16 10:00:00,0.095,0.0,0.237,0.0,0.19,0.0
2011-11-16 11:00:00,0.1,0.0,0.282,0.0,0.181,0.0
2011-11-16 12:00:00,0.106,0.0,0.305,0.0,0.171,0.0
2011-11-16 13:00:00,0.115,0.0,0.303,0.0,0.158,0.0
2011-11-16 14:00:00,0.129,0.0,0.294,0.0,0.147,0.0
2011-11-16 15:00:00,0.142,0.0,0.285,0.0,0.135,0.0
2011-11-16 16:00:00,0.154,0.0,0.274,0.0,0.126,0.0
2011-11-16 17:00:00,0.165,0.0,0.262,0.0,0.113,0.0
2011-11-16 18:00:00,0.17,0.0,0.269,0.0,0.099,0.0
2011-11-16 19:00:00,0.17,0.0,0.276,0.0,0.091,0.0
2011-11-16 20:00:00,0.166,0.009,0.286,0.0,0.084,0.008
2011-11-16 21:00:00,0.131,0.115,0.278,0.027,0.048,0.082
2011-11-16 22:00:00,0.112,0.275,0.162,0.146,0.018,0.203
2011-11-16 23:00:00,0.106,0.427,0.152,0.304,0.016,0.323
2011-11-17 00:00:00,0.117,0.541,0.186,0.443,0.018,0.416
2011-11-17 01:00:00,0.141,0.59,0.195,0.543,0.025,0.474
2011-11-17 02:00:00,0.171,0.632,0.156,0.61,0.03,0.479
2011-11-17 03:00:00,0.196,0.619,0.121,0.634,0.033,0.475
2011-11-17 04:00:00,0.217,0.536,0.097,0.612,0.038,0.402
2011-11-17 05:00:00,0.236,0.457,0.083,0.558,0.041,0.329
2011-11-17 06:00:00,0.25,0.337,0.074,0.452,0.042,0.243
2011-11-17 07:00:00,0.262,0.21,0.07,0.314,0.047,0.141
2011-11-17 08:00:00,0.271,0.064,0.075,0.146,0.057,0.044
2011-11-17 09:00:00,0.296,0.009,0.093,0.029,0.088,0.002
2011-11-17 10:00:00,0.315,0.0,0.146,0.0,0.122,0.0
2011-11-17 11:00:00,0.356,0.0,0.243,0.0,0.158,0.0
2011-11-17 12:00:00,0.372,0.0,0.335,0.0,0.181,0.0
2011-11-17 13:00:00,0.386,0.0,0.416,0.0,0.193,0.0
2011-11-17 14:00:00,0.388,0.0,0.458,0.0,0.196,0.0
2011-11-17 15:00:00,0.392,0.0,0.494,0.0,0.194,0.0
2011-11-17 16:00:00,0.405,0.0,0.534,0.0,0.188,0.0
2011-11-17 17:00:00,0.445,0.0,0.565,0.0,0.178,0.0
2011-11-17 18:00:00,0.492,0.0,0.581,0.0,0.172,0.0
2011-11-17 19:00:00,0.566,0.0,0.572,0.0,0.162,0.0
2011-11-17 20:00:00,0.61,0.009,0.556,0.0,0.153,0.01
2011-11-17 21:00:00,0.601,0.114,0.521,0.028,0.105,0.1
2011-11-17 22:00:00,0.479,0.266,0.378,0.151,0.057,0.249
2011-11-17 23:00:00,0.485,0.413,0.373,0.311,0.068,0.4
2011-11-18 00:00:00,0.507,0.515,0.417,0.455,0.082,0.517
2011-11-18 01:00:00,0.539,0.578,0.402,0.552,0.1,0.589
2011-11-18 02:00:00,0.542,0.613,0.355,0.614,0.105,0.616
2011-11-18 03:00:00,0.518,0.602,0.315,0.627,0.1,0.601
2011-11-18 04:00:00,0.445,0.531,0.288,0.612,0.089,0.553
2011-11-18 05:00:00,0.386,0.443,0.27,0.545,0.08,0.467
2011-11-18 06:00:00,0.339,0.32,0.259,0.431,0.078,0.34
2011-11-18 07:00:00,0.262,0.177,0.268,0.303,0.075,0.198
2011-11-18 08:00:00,0.248,0.069,0.295,0.131,0.076,0.045
2011-11-18 09:00:00,0.257,0.01,0.332,0.03,0.1,0.002
2011-11-18 10:00:00,0.362,0.0,0.346,0.0,0.106,0.0
2011-11-18 11:00:00,0.342,0.0,0.42,0.0,0.135,0.0
2011-11-18 12:00:00,0.297,0.0,0.471,0.0,0.17,0.0
2011-11-18 13:00:00,0.286,0.0,0.496,0.0,0.211,0.0
2011-11-18 14:00:00,0.271,0.0,0.5,0.0,0.248,0.0
2011-11-18 15:00:00,0.264,0.0,0.488,0.0,0.284,0.0
2011-11-18 16:00:00,0.23,0.0,0.484,0.0,0.314,0.0
2011-11-18 17:00:00,0.21,0.0,0.48,0.0,0.329,0.0
2011-11-18 18:00:00,0.183,0.0,0.478,0.0,0.344,0.0
2011-11-18 19:00:00,0.163,0.0,0.47,0.0,0.361,0.0
2011-11-18 20:00:00,0.144,0.008,0.47,0.0,0.359,0.012
2011-11-18 21:00:00,0.11,0.074,0.451,0.024,0.289,0.12
2011-11-18 22:00:00,0.117,0.177,0.416,0.115,0.169,0.278
2011-11-18 23:00:00,0.102,0.297,0.381,0.248,0.205,0.435
2011-11-19 00:00:00,0.104,0.383,0.355,0.359,0.234,0.546
2011-11-19 01:00:00,0.117,0.454,0.327,0.448,0.242,0.6
2011-11-19 02:00:00,0.145,0.417,0.294,0.501,0.223,0.615
2011-11-19 03:00:00,0.2,0.376,0.287,0.507,0.209,0.581
2011-11-19 04:00:00,0.237,0.311,0.309,0.5,0.218,0.541
2011-11-19 05:00:00,0.235,0.244,0.357,0.444,0.246,0.435
2011-11-19 06:00:00,0.208,0.169,0.434,0.374,0.283,0.325
2011-11-19 07:00:00,0.189,0.075,0.514,0.239,0.312,0.168
2011-11-19 08:00:00,0.174,0.044,0.582,0.128,0.328,0.044
2011-11-19 09:00:00,0.145,0.012,0.626,0.036,0.362,0.003
2011-11-19 10:00:00,0.089,0.0,0.609,0.0,0.446,0.0
2011-11-19 11:00:00,0.075,0.0,0.641,0.0,0.472,0.0
2011-11-19 12:00:00,0.077,0.0,0.627,0.0,0.482,0.0
2011-11-19 13:00:00,0.075,0.0,0.603,0.0,0.462,0.0
2011-11-19 14:00:00,0.075,0.0,0.572,0.0,0.426,0.0
2011-11-19 15:00:00,0.083,0.0,0.529,0.0,0.371,0.0
2011-11-19 16:00:00,0.107,0.0,0.493,0.0,0.322,0.0
2011-11-19 17:00:00,0.146,0.0,0.483,0.0,0.289,0.0
2011-11-19 18:00:00,0.188,0.0,0.481,0.0,0.287,0.0
2011-11-19 19:00:00,0.228,0.0,0.467,0.0,0.317,0.0
2011-11-19 20:00:00,0.251,0.006,0.452,0.0,0.357,0.012
2011-11-19 21:00:00,0.28,0.078,0.424,0.024,0.371,0.093
2011-11-19 22:00:00,0.405,0.201,0.395,0.122,0.407,0.198
2011-11-19 23:00:00,0.564,0.353,0.436,0.257,0.446,0.309
2011-11-20 00:00:00,0.676,0.429,0.416,0.372,0.459,0.382
2011-11-20 01:00:00,0.764,0.526,0.389,0.475,0.469,0.445
2011-11-20 02:00:00,0.805,0.582,0.35,0.541,0.457,0.478
2011-11-20 03:00:00,0.814,0.589,0.323,0.548,0.427,0.473
2011-11-20 04:00:00,0.811,0.561,0.305,0.535,0.388,0.45
2011-11-20 05:00:00,0.784,0.503,0.299,0.474,0.352,0.387
2011-11-20 06:00:00,0.752,0.405,0.307,0.377,0.317,0.289
2011-11-20 07:00:00,0.711,0.265,0.312,0.264,0.281,0.173
2011-11-20 08:00:00,0.628,0.078,0.325,0.135,0.24,0.06
2011-11-20 09:00:00,0.549,0.015,0.33,0.038,0.197,0.005
2011-11-20 10:00:00,0.534,0.0,0.318,0.0,0.172,0.0
2011-11-20 11:00:00,0.497,0.0,0.349,0.0,0.178,0.0
2011-11-20 12:00:00,0.453,0.0,0.363,0.0,0.184,0.0
2011-11-20 13:00:00,0.419,0.0,0.376,0.0,0.194,0.0
2011-11-20 14:00:00,0.399,0.0,0.368,0.0,0.202,0.0
2011-11-20 15:00:00,0.389,0.0,0.353,0.0,0.205,0.0
2011-11-20 16:00:00,0.378,0.0,0.327,0.0,0.203,0.0
2011-11-20 17:00:00,0.362,0.0,0.31,0.0,0.203,0.0
2011-11-20 18:00:00,0.339,0.0,0.303,0.0,0.202,0.0
2011-11-20 19:00:00,0.315,0.0,0.297,0.0,0.205,0.0
2011-11-20 20:00:00,0.288,0.01,0.29,0.0,0.197,0.013
2011-11-20 21:00:00,0.255,0.123,0.254,0.025,0.148,0.103
2011-11-20 22:00:00,0.276,0.29,0.182,0.115,0.117,0.225
2011-11-20 23:00:00,0.281,0.448,0.176,0.224,0.087,0.346
2011-11-21 00:00:00,0.269,0.549,0.154,0.332,0.065,0.451
2011-11-21 01:00:00,0.267,0.621,0.136,0.399,0.053,0.513
2011-11-21 02:00:00,0.268,0.658,0.122,0.425,0.052,0.526
2011-11-21 03:00:00,0.27,0.672,0.122,0.437,0.061,0.513
2011-11-21 04:00:00,0.259,0.642,0.132,0.389,0.078,0.451
2011-11-21 05:00:00,0.238,0.541,0.153,0.313,0.093,0.368
2011-11-21 06:00:00,0.228,0.424,0.178,0.247,0.105,0.257
2011-11-21 07:00:00,0.207,0.27,0.206,0.169,0.106,0.141
2011-11-21 08:00:00,0.177,0.093,0.236,0.086,0.099,0.052
2011-11-21 09:00:00,0.157,0.021,0.268,0.026,0.095,0.005
2011-11-21 10:00:00,0.182,0.0,0.286,0.0,0.1,0.0
2011-11-21 11:00:00,0.188,0.0,0.305,0.0,0.101,0.0
2011-11-21 12:00:00,0.2,0.0,0.305,0.0,0.105,0.0
2011-11-21 13:00:00,0.208,0.0,0.295,0.0,0.1,0.0
2011-11-21 14:00:00,0.209,0.0,0.281,0.0,0.091,0.0
2011-11-21 15:00:00,0.216,0.0,0.275,0.0,0.082,0.0
2011-11-21 16:00:00,0.219,0.0,0.271,0.0,0.081,0.0
2011-11-21 17:00:00,0.211,0.0,0.267,0.0,0.087,0.0
2011-11-21 18:00:00,0.201,0.0,0.27,0.0,0.091,0.0
2011-11-21 19:00:00,0.195,0.0,0.272,0.0,0.096,0.0
2011-11-21 20:00:00,0.183,0.015,0.274,0.0,0.109,0.011
2011-11-21 21:00:00,0.155,0.103,0.265,0.014,0.117,0.068
2011-11-21 22:00:00,0.184,0.227,0.23,0.061,0.136,0.138
2011-11-21 23:00:00,0.22,0.345,0.253,0.134,0.164,0.211
2011-11-22 00:00:00,0.224,0.416,0.257,0.209,0.185,0.252
2011-11-22 01:00:00,0.234,0.444,0.254,0.271,0.203,0.273
2011-11-22 02:00:00,0.24,0.454,0.261,0.347,0.23,0.27
2011-11-22 03:00:00,0.259,0.455,0.282,0.38,0.248,0.252
2011-11-22 04:00:00,0.289,0.412,0.325,0.404,0.272,0.229
2011-11-22 05:00:00,0.303,0.362,0.371,0.378,0.283,0.193
2011-11-22 06:00:00,0.324,0.289,0.419,0.32,0.278,0.132
2011-11-22 07:00:00,0.318,0.193,0.459,0.236,0.275,0.072
2011-11-22 08:00:00,0.317,0.084,0.485,0.124,0.282,0.031
2011-11-22 09:00:00,0.317,0.016,0.493,0.031,0.292,0.003
2011-11-22 10:00:00,0.364,0.0,0.481,0.0,0.283,0.0
2011-11-22 11:00:00,0.383,0.0,0.493,0.0,0.273,0.0
2011-11-22 12:00:00,0.393,0.0,0.499,0.0,0.246,0.0
2011-11-22 13:00:00,0.354,0.0,0.497,0.0,0.217,0.0
2011-11-22 14:00:00,0.314,0.0,0.487,0.0,0.2,0.0
2011-11-22 15:00:00,0.281,0.0,0.477,0.0,0.202,0.0
2011-11-22 16:00:00,0.278,0.0,0.472,0.0,0.223,0.0
2011-11-22 17:00:00,0.285,0.0,0.474,0.0,0.253,0.0
2011-11-22 18:00:00,0.309,0.0,0.486,0.0,0.292,0.0
2011-11-22 19:00:00,0.344,0.0,0.497,0.0,0.33,0.0
2011-11-22 20:00:00,0.371,0.009,0.506,0.0,0.36,0.006
2011-11-22 21:00:00,0.388,0.114,0.486,0.03,0.334,0.073
2011-11-22 22:00:00,0.464,0.268,0.472,0.151,0.344,0.182
2011-11-22 23:00:00,0.487,0.408,0.535,0.31,0.366,0.29
2011-11-23 00:00:00,0.436,0.459,0.504,0.446,0.363,0.372
2011-11-23 01:00:00,0.383,0.514,0.437,0.542,0.362,0.419
2011-11-23 02:00:00,0.325,0.533,0.389,0.613,0.378,0.441
2011-11-23 03:00:00,0.289,0.559,0.362,0.64,0.383,0.423
2011-11-23 04:00:00,0.261,0.54,0.364,0.622,0.382,0.394
2011-11-23 05:00:00,0.252,0.474,0.379,0.56,0.385,0.315
2011-11-23 06:00:00,0.282,0.382,0.402,0.466,0.39,0.241
2011-11-23 07:00:00,0.328,0.265,0.437,0.329,0.38,0.151
2011-11-23 08:00:00,0.365,0.086,0.463,0.161,0.364,0.048
2011-11-23 09:00:00,0.415,0.018,0.498,0.036,0.4,0.005
2011-11-23 10:00:00,0.39,0.0,0.532,0.0,0.404,0.0
2011-11-23 11:00:00,0.439,0.0,0.588,0.0,0.487,0.0
2011-11-23 12:00:00,0.449,0.0,0.628,0.0,0.537,0.0
2011-11-23 13:00:00,0.43,0.0,0.628,0.0,0.565,0.0
2011-11-23 14:00:00,0.415,0.0,0.61,0.0,0.584,0.0
2011-11-23 15:00:00,0.394,0.0,0.581,0.0,0.58,0.0
2011-11-23 16:00:00,0.379,0.0,0.545,0.0,0.574,0.0
2011-11-23 17:00:00,0.369,0.0,0.514,0.0,0.57,0.0
2011-11-23 18:00:00,0.357,0.0,0.485,0.0,0.56,0.0
2011-11-23 19:00:00,0.344,0.0,0.459,0.0,0.554,0.0
2011-11-23 20:00:00,0.322,0.011,0.432,0.0,0.533,0.005
2011-11-23 21:00:00,0.263,0.126,0.371,0.031,0.476,0.057
2011-11-23 22:00:00,0.291,0.3,0.318,0.158,0.355,0.137
2011-11-23 23:00:00,0.274,0.467,0.288,0.329,0.384,0.222
2011-11-24 00:00:00,0.267,0.598,0.228,0.483,0.39,0.276
2011-11-24 01:00:00,0.279,0.688,0.175,0.587,0.395,0.315
2011-11-24 02:00:00,0.319,0.733,0.154,0.645,0.385,0.34
2011-11-24 03:00:00,0.37,0.717,0.158,0.666,0.375,0.329
2011-11-24 04:00:00,0.414,0.634,0.174,0.641,0.361,0.291
2011-11-24 05:00:00,0.44,0.511,0.2,0.571,0.352,0.237
2011-11-24 06:00:00,0.46,0.369,0.236,0.462,0.331,0.186
2011-11-24 07:00:00,0.468,0.218,0.281,0.329,0.303,0.091
2011-11-24 08:00:00,0.466,0.072,0.325,0.157,0.311,0.032
2011-11-24 09:00:00,0.504,0.015,0.368,0.035,0.337,0.003
2011-11-24 10:00:00,0.48,0.0,0.418,0.0,0.282,0.0
2011-11-24 11:00:00,0.506,0.0,0.444,0.0,0.302,0.0
2011-11-24 12:00:00,0.488,0.0,0.45,0.0,0.302,0.0
2011-11-24 13:00:00,0.467,0.0,0.422,0.0,0.294,0.0
2011-11-24 14:00:00,0.446,0.0,0.376,0.0,0.278,0.0
2011-11-24 15:00:00,0.433,0.0,0.319,0.0,0.265,0.0
2011-11-24 16:00:00,0.425,0.0,0.261,0.0,0.25,0.0
2011-11-24 17:00:00,0.426,0.0,0.207,0.0,0.24,0.0
2011-11-24 18:00:00,0.417,0.0,0.168,0.0,0.228,0.0
2011-11-24 19:00:00,0.415,0.0,0.14,0.0,0.218,0.0
2011-11-24 20:00:00,0.401,0.008,0.122,0.0,0.209,0.005
2011-11-24 21:00:00,0.373,0.069,0.101,0.024,0.178,0.048
2011-11-24 22:00:00,0.342,0.16,0.081,0.134,0.163,0.125
2011-11-24 23:00:00,0.347,0.25,0.069,0.284,0.151,0.207
2011-11-25 00:00:00,0.35,0.353,0.068,0.424,0.144,0.279
2011-11-25 01:00:00,0.348,0.387,0.079,0.526,0.145,0.312
2011-11-25 02:00:00,0.341,0.394,0.094,0.582,0.159,0.344
2011-11-25 03:00:00,0.342,0.446,0.114,0.614,0.189,0.325
2011-11-25 04:00:00,0.35,0.414,0.136,0.601,0.215,0.3
2011-11-25 05:00:00,0.373,0.365,0.16,0.543,0.239,0.259
2011-11-25 06:00:00,0.399,0.295,0.187,0.45,0.257,0.183
2011-11-25 07:00:00,0.41,0.177,0.211,0.315,0.275,0.114
2011-11-25 08:00:00,0.399,0.074,0.231,0.16,0.274,0.035
2011-11-25 09:00:00,0.381,0.016,0.242,0.036,0.272,0.005
2011-11-25 10:00:00,0.305,0.0,0.253,0.0,0.3,0.0
2011-11-25 11:00:00,0.318,0.0,0.274,0.0,0.298,0.0
2011-11-25 12:00:00,0.322,0.0,0.271,0.0,0.279,0.0
2011-11-25 13:00:00,0.315,0.0,0.255,0.0,0.259,0.0
2011-11-25 14:00:00,0.315,0.0,0.225,0.0,0.238,0.0
2011-11-25 15:00:00,0.298,0.0,0.198,0.0,0.223,0.0
2011-11-25 16:00:00,0.276,0.0,0.172,0.0,0.215,0.0
2011-11-25 17:00:00,0.256,0.0,0.154,0.0,0.213,0.0
2011-11-25 18:00:00,0.243,0.0,0.142,0.0,0.209,0.0
2011-11-25 19:00:00,0.23,0.0,0.136,0.0,0.201,0.0
2011-11-25 20:00:00,0.218,0.005,0.132,0.0,0.193,0.005
2011-11-25 21:00:00,0.213,0.053,0.121,0.029,0.197,0.071
2011-11-25 22:00:00,0.243,0.131,0.116,0.153,0.18,0.188
2011-11-25 23:00:00,0.235,0.183,0.103,0.317,0.203,0.309
2011-11-26 00:00:00,0.257,0.271,0.11,0.468,0.272,0.431
2011-11-26 01:00:00,0.307,0.331,0.131,0.575,0.397,0.511
2011-11-26 02:00:00,0.357,0.392,0.163,0.638,0.525,0.553
2011-11-26 03:00:00,0.406,0.404,0.2,0.661,0.609,0.56
2011-11-26 04:00:00,0.443,0.401,0.233,0.641,0.659,0.523
2011-11-26 05:00:00,0.484,0.369,0.253,0.584,0.67,0.449
2011-11-26 06:00:00,0.532,0.28,0.26,0.487,0.657,0.328
2011-11-26 07:00:00,0.574,0.146,0.256,0.343,0.586,0.189
2011-11-26 08:00:00,0.594,0.06,0.237,0.166,0.475,0.051
2011-11-26 09:00:00,0.591,0.013,0.214,0.037,0.391,0.006
2011-11-26 10:00:00,0.643,0.0,0.236,0.0,0.414,0.0
2011-11-26 11:00:00,0.647,0.0,0.26,0.0,0.402,0.0
2011-11-26 12:00:00,0.659,0.0,0.276,0.0,0.409,0.0
2011-11-26 13:00:00,0.642,0.0,0.275,0.0,0.411,0.0
2011-11-26 14:00:00,0.625,0.0,0.273,0.0,0.414,0.0
2011-11-26 15:00:00,0.618,0.0,0.267,0.0,0.395,0.0
2011-11-26 16:00:00,0.6,0.0,0.265,0.0,0.371,0.0
2011-11-26 17:00:00,0.586,0.0,0.258,0.0,0.342,0.0
2011-11-26 18:00:00,0.553,0.0,0.256,0.0,0.306,0.0
2011-11-26 19:00:00,0.508,0.0,0.255,0.0,0.267,0.0
2011-11-26 20:00:00,0.456,0.006,0.26,0.0,0.231,0.013
2011-11-26 21:00:00,0.439,0.06,0.241,0.032,0.194,0.113
2011-11-26 22:00:00,0.357,0.154,0.162,0.161,0.187,0.263
2011-11-26 23:00:00,0.329,0.269,0.111,0.329,0.162,0.417
2011-11-27 00:00:00,0.314,0.397,0.119,0.478,0.139,0.537
2011-11-27 01:00:00,0.32,0.499,0.106,0.584,0.123,0.603
2011-11-27 02:00:00,0.33,0.585,0.07,0.65,0.106,0.646
2011-11-27 03:00:00,0.323,0.621,0.054,0.671,0.088,0.638
2011-11-27 04:00:00,0.299,0.618,0.06,0.65,0.072,0.604
2011-11-27 05:00:00,0.261,0.553,0.086,0.583,0.06,0.528
2011-11-27 06:00:00,0.235,0.43,0.124,0.475,0.051,0.401
2011-11-27 07:00:00,0.208,0.268,0.159,0.331,0.044,0.23
2011-11-27 08:00:00,0.176,0.087,0.18,0.156,0.038,0.051
2011-11-27 09:00:00,0.147,0.021,0.208,0.046,0.043,0.007
2011-11-27 10:00:00,0.146,0.0,0.241,0.0,0.044,0.0
2011-11-27 11:00:00,0.157,0.0,0.284,0.0,0.049,0.0
2011-11-27 12:00:00,0.168,0.0,0.323,0.0,0.052,0.0
2011-11-27 13:00:00,0.161,0.0,0.345,0.0,0.057,0.0
2011-11-27 14:00:00,0.139,0.0,0.355,0.0,0.064,0.0
2011-11-27 15:00:00,0.107,0.0,0.364,0.0,0.077,0.0
2011-11-27 16:00:00,0.075,0.0,0.359,0.0,0.098,0.0
2011-11-27 17:00:00,0.06,0.0,0.346,0.0,0.129,0.0
2011-11-27 18:00:00,0.058,0.0,0.344,0.0,0.175,0.0
2011-11-27 19:00:00,0.055,0.0,0.369,0.0,0.201,0.0
2011-11-27 20:00:00,0.05,0.014,0.399,0.0,0.21,0.015
2011-11-27 21:00:00,0.03,0.107,0.399,0.03,0.158,0.127
2011-11-27 22:00:00,0.024,0.225,0.29,0.141,0.09,0.281
2011-11-27 23:00:00,0.024,0.332,0.252,0.284,0.095,0.433
2011-11-28 00:00:00,0.032,0.453,0.281,0.417,0.133,0.55
2011-11-28 01:00:00,0.044,0.54,0.309,0.51,0.118,0.617
2011-11-28 02:00:00,0.061,0.605,0.306,0.568,0.102,0.653
2011-11-28 03:00:00,0.085,0.595,0.296,0.574,0.094,0.639
2011-11-28 04:00:00,0.118,0.561,0.29,0.552,0.089,0.589
2011-11-28 05:00:00,0.159,0.474,0.298,0.491,0.09,0.495
2011-11-28 06:00:00,0.206,0.361,0.308,0.391,0.095,0.367
2011-11-28 07:00:00,0.241,0.234,0.305,0.266,0.098,0.216
2011-11-28 08:00:00,0.27,0.081,0.303,0.137,0.106,0.064
2011-11-28 09:00:00,0.348,0.021,0.301,0.044,0.143,0.009
2011-11-28 10:00:00,0.406,0.0,0.304,0.0,0.198,0.0
2011-11-28 11:00:00,0.447,0.0,0.318,0.0,0.241,0.0
2011-11-28 12:00:00,0.482,0.0,0.342,0.0,0.279,0.0
2011-11-28 13:00:00,0.515,0.0,0.376,0.0,0.311,0.0
2011-11-28 14:00:00,0.533,0.0,0.401,0.0,0.341,0.0
2011-11-28 15:00:00,0.572,0.0,0.418,0.0,0.376,0.0
2011-11-28 16:00:00,0.613,0.0,0.442,0.0,0.416,0.0
2011-11-28 17:00:00,0.661,0.0,0.47,0.0,0.46,0.0
2011-11-28 18:00:00,0.699,0.0,0.493,0.0,0.505,0.0
2011-11-28 19:00:00,0.724,0.0,0.491,0.0,0.552,0.0
2011-11-28 20:00:00,0.723,0.012,0.459,0.0,0.574,0.015
2011-11-28 21:00:00,0.723,0.105,0.385,0.025,0.537,0.114
2011-11-28 22:00:00,0.71,0.236,0.378,0.122,0.389,0.255
2011-11-28 23:00:00,0.624,0.343,0.293,0.254,0.411,0.394
